564,1775999038340,horse,0.641,"[220,92,303,179]"
575,1775999038800,dog,0.591,"[209,82,302,178]"
583,1775999039126,bird,0.523,"[207,56,319,178]"
685,1775999043384,cow,0.602,"[66,38,247,165]"
690,1775999043603,cow,0.714,"[66,38,247,164]"
697,1775999043876,cow,0.601,"[65,37,247,164]"
705,1775999044216,cow,0.691,"[68,37,247,164]"
714,1775999044600,person,0.602,"[0,2,156,176]"
729,1775999045213,person,0.833,"[0,3,156,175]"
741,1775999045754,person,0.837,"[0,1,158,175]"
744,1775999045838,person,0.831,"[0,0,158,176]"
748,1775999046009,person,0.815,"[0,0,158,175]"
755,1775999046294,person,0.833,"[0,0,159,176]"
791,1775999047823,bird,0.504,"[108,94,184,179]"
827,1775999049297,dog,0.741,"[103,23,258,145]"
828,1775999049341,dog,0.738,"[105,23,258,145]"
836,1775999049671,dog,0.691,"[104,24,258,146]"
855,1775999050465,horse,0.758,"[54,4,257,164]"
891,1775999051965,dog,0.507,"[107,0,264,153]"
896,1775999052169,dog,0.534,"[104,42,271,157]"
944,1775999054167,sheep,0.779,"[66,34,173,167]"
979,1775999055627,sheep,0.552,"[70,39,160,166]"
1012,1775999057010,sports ball,0.748,"[186,138,207,158]"
1026,1775999057588,sports ball,0.578,"[143,151,162,168]"
1040,1775999058185,sports ball,0.508,"[143,152,162,168]"
1061,1775999059046,sheep,0.798,"[67,35,150,164]"
1061,1775999059046,sports ball,0.582,"[143,152,162,168]"
1073,1775999059543,sheep,0.735,"[57,33,154,163]"
1080,1775999059839,sheep,0.503,"[51,36,161,140]"
1099,1775999060630,dog,0.579,"[61,70,165,165]"
1112,1775999061176,dog,0.506,"[56,34,162,166]"
1119,1775999061488,dog,0.647,"[56,34,153,166]"
1133,1775999062049,dog,0.591,"[58,35,152,166]"
1141,1775999062382,dog,0.663,"[62,35,162,166]"
1149,1775999062711,dog,0.688,"[63,35,160,166]"
1239,1775999066493,sheep,0.716,"[68,43,162,165]"
1269,1775999067711,dog,0.644,"[67,40,153,167]"
1276,1775999068004,dog,0.607,"[66,38,153,167]"
1280,1775999068167,dog,0.580,"[66,41,158,167]"
1289,1775999068543,sheep,0.732,"[70,34,166,167]"
1300,1775999069005,sheep,0.594,"[58,35,146,164]"
1323,1775999069959,bear,0.504,"[1,43,97,166]"
1418,1775999073925,person,0.690,"[0,3,146,174]"
1432,1775999074506,person,0.597,"[0,2,145,173]"
1436,1775999074668,person,0.533,"[0,3,140,175]"
1486,1775999076780,apple,0.616,"[0,0,41,62]"
1496,1775999077208,cow,0.570,"[164,48,306,178]"
1524,1775999078338,person,0.564,"[85,33,278,178]"
1549,1775999079380,dog,0.877,"[62,30,265,178]"
1558,1775999079773,dog,0.842,"[74,29,264,178]"
1597,1775999081380,dog,0.732,"[74,35,263,178]"
1606,1775999081758,bird,0.558,"[59,49,123,92]"
1643,1775999083296,dog,0.690,"[70,24,270,178]"
1672,1775999084502,dog,0.910,"[73,9,273,178]"
1675,1775999084632,dog,0.892,"[67,2,280,178]"
1712,1775999086168,dog,0.521,"[129,0,297,126]"
1759,1775999088132,horse,0.869,"[93,30,152,121]"
1765,1775999088382,person,0.610,"[282,103,319,154]"
1765,1775999088382,bird,0.604,"[68,27,140,122]"
1791,1775999089468,horse,0.541,"[223,17,319,162]"
1808,1775999090179,horse,0.854,"[191,22,319,164]"
1829,1775999091052,horse,0.894,"[193,24,319,165]"
1839,1775999091473,dog,0.658,"[146,47,237,159]"
1858,1775999092285,cow,0.738,"[150,49,243,162]"
1858,1775999092285,cat,0.612,"[2,83,142,176]"
1870,1775999092751,dog,0.543,"[159,53,251,163]"
1885,1775999093381,dog,0.717,"[0,36,128,177]"
1890,1775999093593,dog,0.616,"[0,40,129,178]"
1953,1775999096211,sheep,0.812,"[136,51,258,178]"
1966,1775999096752,giraffe,0.832,"[142,1,319,147]"
2012,1775999098666,cat,0.602,"[165,4,319,123]"
2044,1775999100024,dog,0.618,"[188,6,268,84]"
2058,1775999100603,cow,0.873,"[64,62,253,178]"
2071,1775999101137,sheep,0.607,"[70,34,260,178]"
2084,1775999101668,sheep,0.676,"[70,57,262,178]"
2084,1775999101668,cow,0.608,"[68,58,260,178]"
2089,1775999101909,sheep,0.579,"[68,57,261,178]"
2117,1775999103048,sheep,0.736,"[69,56,259,178]"
2119,1775999103132,sheep,0.714,"[69,56,258,178]"
2151,1775999104477,dog,0.820,"[216,80,266,171]"
2162,1775999104941,cow,0.515,"[72,57,259,178]"
2168,1775999105171,bird,0.561,"[77,55,246,178]"
2172,1775999105347,bird,0.578,"[79,58,237,178]"
2180,1775999105671,bird,0.611,"[78,58,237,178]"
2188,1775999106001,bird,0.763,"[78,57,237,178]"
2219,1775999107299,bird,0.657,"[77,58,238,178]"
2231,1775999107799,bird,0.504,"[77,58,238,178]"
2263,1775999109131,dog,0.551,"[214,77,266,172]"
2280,1775999109838,dog,0.534,"[215,78,266,173]"
2296,1775999110523,bird,0.514,"[97,59,245,178]"
2307,1775999110982,dog,0.634,"[98,89,245,178]"
2322,1775999111624,sheep,0.583,"[95,87,245,178]"
2365,1775999113400,bird,0.563,"[93,87,245,178]"
2376,1775999113841,bird,0.890,"[99,63,242,178]"
2376,1775999113841,bird,0.692,"[158,32,255,99]"
2379,1775999113964,bird,0.801,"[99,62,241,178]"
2379,1775999113964,bird,0.650,"[158,33,255,99]"
2395,1775999114627,bird,0.876,"[99,63,241,177]"
2423,1775999115823,sheep,0.616,"[72,91,245,178]"
2448,1775999116840,bird,0.710,"[162,20,258,99]"
2461,1775999117389,bird,0.748,"[162,31,254,98]"
2468,1775999117701,bird,0.609,"[161,31,255,99]"
2553,1775999121210,sports ball,0.833,"[111,111,140,136]"
2581,1775999122416,dog,0.832,"[191,77,247,146]"
2600,1775999123200,dog,0.794,"[189,78,247,145]"
2626,1775999124256,dog,0.564,"[190,73,253,145]"
2635,1775999124626,dog,0.664,"[190,82,251,145]"
2635,1775999124626,dog,0.535,"[148,31,218,113]"
2652,1775999125335,dog,0.567,"[135,32,208,117]"
2652,1775999125335,dog,0.533,"[190,77,248,146]"
2654,1775999125450,dog,0.551,"[189,77,247,146]"
2668,1775999126001,dog,0.751,"[188,79,247,146]"
2668,1775999126001,dog,0.606,"[150,36,218,117]"
2678,1775999126422,sports ball,0.502,"[236,77,263,103]"
2691,1775999126985,horse,0.547,"[151,29,221,118]"
2720,1775999128169,bird,0.903,"[150,30,225,118]"
2720,1775999128169,dog,0.793,"[193,80,255,145]"
2729,1775999128546,dog,0.794,"[191,78,251,146]"
2729,1775999128546,dog,0.579,"[154,31,224,118]"
2734,1775999128764,dog,0.778,"[192,78,252,146]"
2734,1775999128764,giraffe,0.586,"[0,12,134,167]"
2736,1775999128840,dog,0.803,"[191,78,251,145]"
2736,1775999128840,dog,0.564,"[154,31,225,117]"
2741,1775999129072,dog,0.796,"[192,78,251,145]"
2741,1775999129072,dog,0.508,"[153,31,226,118]"
2751,1775999129468,sheep,0.535,"[98,3,192,152]"
2756,1775999129680,horse,0.504,"[99,3,191,152]"
2763,1775999129966,sheep,0.643,"[99,6,193,152]"
2767,1775999130140,bird,0.696,"[100,6,198,151]"
2767,1775999130140,sheep,0.529,"[100,7,197,152]"
2781,1775999130718,bird,0.722,"[100,3,202,152]"
2789,1775999131047,bird,0.532,"[100,4,203,152]"
2797,1775999131375,sheep,0.712,"[100,4,203,152]"
2797,1775999131375,bird,0.576,"[100,4,203,152]"
2805,1775999131739,bird,0.771,"[100,8,189,152]"
2810,1775999131921,sheep,0.616,"[101,9,195,152]"
2814,1775999132090,sheep,0.800,"[102,12,195,152]"
2838,1775999133088,bird,0.614,"[102,12,201,151]"
2852,1775999133673,horse,0.791,"[105,6,199,152]"
2865,1775999134213,horse,0.524,"[133,32,197,105]"
2877,1775999134715,cat,0.601,"[62,38,141,112]"
2903,1775999135819,person,0.760,"[70,4,288,177]"
2911,1775999136134,cow,0.752,"[72,17,283,178]"
2915,1775999136308,cow,0.671,"[72,14,282,178]"
2939,1775999137327,dog,0.819,"[192,74,251,146]"
2939,1775999137327,dog,0.513,"[124,38,193,104]"
2945,1775999137547,cow,0.506,"[192,73,250,146]"
2957,1775999138042,horse,0.830,"[124,21,198,110]"
2957,1775999138042,dog,0.745,"[193,75,250,146]"
3016,1775999140506,cow,0.703,"[74,19,281,178]"
3022,1775999140758,cow,0.638,"[72,25,278,178]"
3028,1775999141014,sheep,0.704,"[72,19,278,178]"
3033,1775999141217,dog,0.668,"[193,75,250,146]"
3038,1775999141420,dog,0.503,"[193,75,250,147]"
3046,1775999141757,cow,0.557,"[0,4,142,165]"
3098,1775999143952,horse,0.696,"[114,135,244,179]"
3140,1775999145681,person,0.624,"[97,61,246,178]"
3198,1775999148094,person,0.818,"[75,12,274,178]"
3206,1775999148421,sheep,0.730,"[73,21,273,178]"
3214,1775999148759,person,0.790,"[95,5,272,178]"
3217,1775999148881,person,0.827,"[89,2,292,178]"
3222,1775999149089,person,0.732,"[86,4,284,178]"
3231,1775999149460,dog,0.512,"[190,84,247,145]"
3241,1775999149885,dog,0.571,"[152,44,247,145]"
3246,1775999150091,dog,0.887,"[189,79,247,145]"
3253,1775999150378,dog,0.628,"[153,41,247,145]"
3262,1775999150770,dog,0.688,"[183,78,248,145]"
3271,1775999151130,sheep,0.901,"[103,20,228,177]"
3283,1775999151634,sheep,0.787,"[105,16,228,177]"
3295,1775999152140,sheep,0.856,"[108,16,231,177]"
3311,1775999152796,dog,0.508,"[102,25,244,178]"
3358,1775999154768,dog,0.682,"[190,78,247,146]"
3367,1775999155126,dog,0.865,"[188,79,247,148]"
3379,1775999155643,dog,0.825,"[189,78,247,146]"
3440,1775999158173,dog,0.851,"[186,78,247,147]"
3448,1775999158511,dog,0.614,"[186,78,247,146]"
3453,1775999158709,dog,0.809,"[186,78,247,145]"
3487,1775999160128,horse,0.589,"[9,27,169,177]"
3511,1775999161136,horse,0.856,"[0,38,178,178]"
3511,1775999161136,dog,0.734,"[0,37,179,178]"
3511,1775999161136,umbrella,0.653,"[183,1,319,172]"
3515,1775999161333,horse,0.851,"[0,38,181,178]"
3515,1775999161333,dog,0.647,"[0,37,181,178]"
3519,1775999161502,dog,0.622,"[14,36,179,177]"
3526,1775999161752,horse,0.752,"[43,30,177,178]"
3526,1775999161752,umbrella,0.560,"[192,0,303,156]"
3532,1775999162017,horse,0.817,"[43,30,178,178]"
3532,1775999162017,umbrella,0.543,"[193,0,302,154]"
3532,1775999162017,person,0.513,"[11,111,53,178]"
3539,1775999162292,horse,0.743,"[43,30,179,178]"
3550,1775999162750,bird,0.750,"[112,8,220,161]"
3550,1775999162750,sheep,0.687,"[113,9,220,159]"
3571,1775999163650,bird,0.734,"[112,8,220,159]"
3571,1775999163650,sheep,0.734,"[113,9,220,159]"
3584,1775999164199,sheep,0.764,"[113,8,220,158]"
3584,1775999164199,bird,0.652,"[112,8,220,160]"
3611,1775999165294,bird,0.862,"[110,3,220,162]"
3611,1775999165294,sheep,0.626,"[111,4,220,160]"
3616,1775999165506,horse,0.751,"[20,31,180,177]"
3623,1775999165798,person,0.565,"[12,15,174,177]"
3636,1775999166365,umbrella,0.747,"[184,0,318,165]"
3644,1775999166672,dog,0.582,"[0,22,163,177]"
3654,1775999167115,dog,0.679,"[0,25,163,177]"
3660,1775999167336,dog,0.877,"[0,25,168,177]"
3691,1775999168627,person,0.840,"[6,5,268,178]"
3723,1775999169967,person,0.818,"[21,1,259,174]"
3800,1775999173221,horse,0.550,"[210,37,319,178]"
3808,1775999173503,horse,0.770,"[178,20,319,179]"
3808,1775999173503,person,0.632,"[0,122,45,179]"
3813,1775999173737,horse,0.767,"[178,16,318,179]"
3813,1775999173737,person,0.629,"[0,127,45,179]"
3818,1775999173939,horse,0.676,"[178,16,317,179]"
3818,1775999173939,person,0.557,"[0,127,44,179]"
3826,1775999174256,horse,0.749,"[178,16,317,180]"
3836,1775999174699,horse,0.678,"[153,27,319,177]"
3860,1775999175671,cow,0.544,"[149,23,319,176]"
3860,1775999175671,person,0.534,"[0,117,44,178]"
3868,1775999176009,person,0.734,"[0,126,45,179]"
3868,1775999176009,cow,0.567,"[149,23,319,176]"
3878,1775999176436,person,0.673,"[0,117,44,179]"
3878,1775999176436,cow,0.532,"[149,22,319,177]"
3886,1775999176753,person,0.610,"[0,117,44,179]"
3898,1775999177266,horse,0.606,"[150,23,319,177]"
3898,1775999177266,person,0.544,"[0,116,44,178]"
3917,1775999178059,cow,0.689,"[86,32,235,174]"
3923,1775999178332,sheep,0.751,"[86,31,235,170]"
3930,1775999178600,cow,0.577,"[86,31,235,173]"
3935,1775999178793,cow,0.581,"[86,32,235,173]"
3940,1775999179004,sheep,0.790,"[86,32,235,172]"
3953,1775999179550,horse,0.700,"[224,45,319,145]"
3953,1775999179550,horse,0.560,"[237,87,319,178]"
3961,1775999179876,horse,0.706,"[225,46,319,145]"
3961,1775999179876,horse,0.525,"[237,85,319,178]"
3968,1775999180201,horse,0.653,"[226,46,319,178]"
3979,1775999180632,person,0.779,"[86,31,234,174]"
3988,1775999181003,person,0.623,"[85,31,235,176]"
3988,1775999181003,sheep,0.503,"[86,31,234,171]"
3997,1775999181430,horse,0.685,"[85,23,233,175]"
4011,1775999181960,person,0.859,"[69,9,250,178]"
4025,1775999182559,horse,0.729,"[57,50,206,178]"
4025,1775999182559,horse,0.658,"[227,49,319,148]"
4025,1775999182559,horse,0.625,"[241,87,319,178]"
4032,1775999182895,horse,0.543,"[241,86,319,178]"
4041,1775999183214,horse,0.693,"[226,48,319,176]"
4041,1775999183214,cow,0.621,"[23,47,193,176]"
4055,1775999183804,horse,0.790,"[224,49,319,178]"
4065,1775999184214,horse,0.919,"[208,46,319,178]"
4069,1775999184380,horse,0.740,"[101,64,212,177]"
4069,1775999184380,giraffe,0.694,"[204,33,319,175]"
4074,1775999184612,horse,0.754,"[203,29,319,177]"
4104,1775999185842,horse,0.667,"[59,24,133,134]"
4131,1775999187015,horse,0.768,"[223,34,319,178]"
4139,1775999187299,horse,0.581,"[223,44,319,178]"
4139,1775999187299,dog,0.562,"[223,45,319,178]"
4184,1775999189170,horse,0.680,"[207,33,319,178]"
4184,1775999189170,cow,0.596,"[207,33,320,177]"
4215,1775999190470,horse,0.539,"[208,32,320,177]"
4222,1775999190763,horse,0.547,"[208,32,320,177]"
4239,1775999191472,horse,0.709,"[59,45,198,178]"
4239,1775999191472,horse,0.553,"[209,45,319,177]"
4279,1775999193201,cow,0.626,"[214,44,319,177]"
4296,1775999193874,person,0.569,"[57,2,278,178]"
4362,1775999196589,bird,0.622,"[99,3,217,161]"
4389,1775999197727,frisbee,0.564,"[224,135,253,149]"
4449,1775999200240,person,0.537,"[141,10,314,176]"
4460,1775999200671,person,0.597,"[103,5,320,177]"
4476,1775999201341,bird,0.751,"[64,12,266,178]"
4522,1775999203251,dog,0.565,"[186,75,229,112]"
4565,1775999205041,cow,0.615,"[191,77,226,111]"
4585,1775999205880,bird,0.519,"[65,1,251,177]"
4657,1775999208888,horse,0.636,"[55,2,276,178]"
4667,1775999209300,horse,0.674,"[57,2,274,178]"
4671,1775999209463,horse,0.554,"[57,4,274,178]"
4677,1775999209718,horse,0.784,"[56,3,273,178]"
4686,1775999210099,horse,0.711,"[57,1,274,178]"
4729,1775999211881,person,0.508,"[55,9,276,178]"
4760,1775999213200,dog,0.501,"[54,3,277,178]"
4784,1775999214167,dog,0.822,"[54,1,277,178]"
4825,1775999215879,dog,0.649,"[129,47,177,118]"
4890,1775999218592,elephant,0.647,"[100,40,289,178]"
4967,1775999221796,elephant,0.724,"[94,3,310,177]"
4983,1775999222477,elephant,0.548,"[97,29,301,176]"
5002,1775999223255,bird,0.553,"[110,69,150,144]"
5052,1775999225344,person,0.659,"[13,0,259,177]"
5097,1775999227215,sheep,0.516,"[118,25,234,146]"
5175,1775999230460,dog,0.720,"[20,22,289,177]"
5183,1775999230798,dog,0.782,"[21,2,288,177]"
5212,1775999232023,person,0.650,"[54,1,287,177]"
5212,1775999232023,cat,0.510,"[51,1,290,178]"
5247,1775999233474,bear,0.866,"[78,30,203,161]"
5260,1775999234005,bear,0.857,"[78,34,214,161]"
5265,1775999234212,bear,0.817,"[78,34,214,160]"
5369,1775999238550,bird,0.554,"[170,27,199,106]"
5386,1775999239254,vase,0.531,"[53,22,254,177]"
5543,1775999245797,cat,0.505,"[103,13,225,152]"
5599,1775999248172,bird,0.609,"[119,31,201,176]"
5604,1775999248343,bird,0.680,"[118,39,200,176]"
5611,1775999248639,bird,0.824,"[118,30,200,176]"
5618,1775999248922,bird,0.828,"[118,31,200,176]"
5694,1775999252089,sheep,0.622,"[145,36,291,167]"
5732,1775999253674,bear,0.887,"[93,0,254,154]"
5781,1775999255718,person,0.742,"[0,0,313,175]"
5794,1775999256258,person,0.780,"[55,2,319,176]"
5818,1775999257259,person,0.814,"[49,1,319,176]"
6007,1775999265138,cow,0.648,"[174,1,299,129]"
6025,1775999265880,bird,0.792,"[44,2,207,177]"
6104,1775999269174,giraffe,0.504,"[1,1,207,177]"
6106,1775999269258,giraffe,0.531,"[1,1,214,177]"
6111,1775999269462,giraffe,0.618,"[2,1,212,177]"
6115,1775999269635,giraffe,0.512,"[4,1,207,177]"
6273,1775999276261,cow,0.628,"[67,74,140,128]"
6506,1775999285922,bird,0.648,"[19,30,95,79]"
6506,1775999285922,bird,0.645,"[139,59,208,157]"
6506,1775999285922,bird,0.606,"[94,43,143,113]"
6506,1775999285922,bird,0.593,"[53,78,100,134]"
6511,1775999286127,bird,0.726,"[21,31,102,146]"
6519,1775999286467,bird,0.629,"[30,30,112,101]"
6529,1775999286875,bird,0.687,"[49,9,140,81]"
